district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
12001,Cape Breton--Canso,53,Cape Breton,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,53,Cape Breton,Cuzner,Rodger,Liberal,81
12001,Cape Breton--Canso,53,Cape Breton,Rodgers,Adam Daniel,Conservative,9
12001,Cape Breton--Canso,53,Cape Breton,Smith,Michelle,NDP-New Democratic Party,15
12001,Cape Breton--Canso,54,Cape Breton,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,54,Cape Breton,Cuzner,Rodger,Liberal,120
12001,Cape Breton--Canso,54,Cape Breton,Rodgers,Adam Daniel,Conservative,14
12001,Cape Breton--Canso,54,Cape Breton,Smith,Michelle,NDP-New Democratic Party,10
12001,Cape Breton--Canso,55,Cape Breton,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,55,Cape Breton,Cuzner,Rodger,Liberal,152
12001,Cape Breton--Canso,55,Cape Breton,Rodgers,Adam Daniel,Conservative,11
12001,Cape Breton--Canso,55,Cape Breton,Smith,Michelle,NDP-New Democratic Party,14
12001,Cape Breton--Canso,56,Cape Breton,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,56,Cape Breton,Cuzner,Rodger,Liberal,135
12001,Cape Breton--Canso,56,Cape Breton,Rodgers,Adam Daniel,Conservative,14
12001,Cape Breton--Canso,56,Cape Breton,Smith,Michelle,NDP-New Democratic Party,29
12001,Cape Breton--Canso,57,Cape Breton,Coady,Maria Goretti,Green Party,1
12001,Cape Breton--Canso,57,Cape Breton,Cuzner,Rodger,Liberal,131
12001,Cape Breton--Canso,57,Cape Breton,Rodgers,Adam Daniel,Conservative,5
12001,Cape Breton--Canso,57,Cape Breton,Smith,Michelle,NDP-New Democratic Party,23
12001,Cape Breton--Canso,58,Cape Breton,Coady,Maria Goretti,Green Party,4
12001,Cape Breton--Canso,58,Cape Breton,Cuzner,Rodger,Liberal,123
12001,Cape Breton--Canso,58,Cape Breton,Rodgers,Adam Daniel,Conservative,8
12001,Cape Breton--Canso,58,Cape Breton,Smith,Michelle,NDP-New Democratic Party,17
12001,Cape Breton--Canso,59,Cape Breton,Coady,Maria Goretti,Green Party,1
12001,Cape Breton--Canso,59,Cape Breton,Cuzner,Rodger,Liberal,100
12001,Cape Breton--Canso,59,Cape Breton,Rodgers,Adam Daniel,Conservative,15
12001,Cape Breton--Canso,59,Cape Breton,Smith,Michelle,NDP-New Democratic Party,12
12001,Cape Breton--Canso,60,Cape Breton,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,60,Cape Breton,Cuzner,Rodger,Liberal,141
12001,Cape Breton--Canso,60,Cape Breton,Rodgers,Adam Daniel,Conservative,16
12001,Cape Breton--Canso,60,Cape Breton,Smith,Michelle,NDP-New Democratic Party,18
12001,Cape Breton--Canso,61,Cape Breton,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,61,Cape Breton,Cuzner,Rodger,Liberal,116
12001,Cape Breton--Canso,61,Cape Breton,Rodgers,Adam Daniel,Conservative,6
12001,Cape Breton--Canso,61,Cape Breton,Smith,Michelle,NDP-New Democratic Party,12
12001,Cape Breton--Canso,62,Cape Breton,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,62,Cape Breton,Cuzner,Rodger,Liberal,54
12001,Cape Breton--Canso,62,Cape Breton,Rodgers,Adam Daniel,Conservative,10
12001,Cape Breton--Canso,62,Cape Breton,Smith,Michelle,NDP-New Democratic Party,8
12001,Cape Breton--Canso,63,Cape Breton,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,63,Cape Breton,Cuzner,Rodger,Liberal,98
12001,Cape Breton--Canso,63,Cape Breton,Rodgers,Adam Daniel,Conservative,5
12001,Cape Breton--Canso,63,Cape Breton,Smith,Michelle,NDP-New Democratic Party,12
12001,Cape Breton--Canso,64,Glace Bay,Coady,Maria Goretti,Green Party,0
12001,Cape Breton--Canso,64,Glace Bay,Cuzner,Rodger,Liberal,113
12001,Cape Breton--Canso,64,Glace Bay,Rodgers,Adam Daniel,Conservative,4
12001,Cape Breton--Canso,64,Glace Bay,Smith,Michelle,NDP-New Democratic Party,14
12001,Cape Breton--Canso,65,Cape Breton,Coady,Maria Goretti,Green Party,1
12001,Cape Breton--Canso,65,Cape Breton,Cuzner,Rodger,Liberal,126
12001,Cape Breton--Canso,65,Cape Breton,Rodgers,Adam Daniel,Conservative,10
12001,Cape Breton--Canso,65,Cape Breton,Smith,Michelle,NDP-New Democratic Party,14
12001,Cape Breton--Canso,66,Cape Breton,Coady,Maria Goretti,Green Party,8
