district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
10001,Avalon,37,Spaniard's Bay,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,37,Spaniard's Bay,McDonald,Ken,Liberal,53
10001,Avalon,38,Bay Roberts,Andrews,Scott,No Affiliation,47
10001,Avalon,38,Bay Roberts,Baldwin,Jeannie,NDP-New Democratic Party,28
10001,Avalon,38,Bay Roberts,Barnett,Lorraine E.,Conservative,37
10001,Avalon,38,Bay Roberts,Byrne-Puumala,Krista,Green Party,4
10001,Avalon,38,Bay Roberts,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,38,Bay Roberts,McDonald,Ken,Liberal,135
10001,Avalon,39,Bay Roberts,Andrews,Scott,No Affiliation,45
10001,Avalon,39,Bay Roberts,Baldwin,Jeannie,NDP-New Democratic Party,21
10001,Avalon,39,Bay Roberts,Barnett,Lorraine E.,Conservative,33
10001,Avalon,39,Bay Roberts,Byrne-Puumala,Krista,Green Party,0
10001,Avalon,39,Bay Roberts,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,39,Bay Roberts,McDonald,Ken,Liberal,129
10001,Avalon,40,Bay Roberts,Andrews,Scott,No Affiliation,49
10001,Avalon,40,Bay Roberts,Baldwin,Jeannie,NDP-New Democratic Party,17
10001,Avalon,40,Bay Roberts,Barnett,Lorraine E.,Conservative,39
10001,Avalon,40,Bay Roberts,Byrne-Puumala,Krista,Green Party,0
10001,Avalon,40,Bay Roberts,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,40,Bay Roberts,McDonald,Ken,Liberal,147
10001,Avalon,41,Bay Roberts,Andrews,Scott,No Affiliation,46
10001,Avalon,41,Bay Roberts,Baldwin,Jeannie,NDP-New Democratic Party,17
10001,Avalon,41,Bay Roberts,Barnett,Lorraine E.,Conservative,35
10001,Avalon,41,Bay Roberts,Byrne-Puumala,Krista,Green Party,2
10001,Avalon,41,Bay Roberts,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon,41,Bay Roberts,McDonald,Ken,Liberal,143
10001,Avalon,42,Blow Me Down--Port de Grave,Andrews,Scott,No Affiliation,20
10001,Avalon,42,Blow Me Down--Port de Grave,Baldwin,Jeannie,NDP-New Democratic Party,5
