district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
13002,Beauséjour,141,Sackville,Boudreau,Hélène,NDP-New Democratic Party,35
13002,Beauséjour,141,Sackville,King,Kevin,Green Party,18
13002,Beauséjour,141,Sackville,LeBlanc,Dominic,Liberal,126
13002,Beauséjour,142,Sackville,Bastarache,Ann,Conservative,21
13002,Beauséjour,142,Sackville,Boudreau,Hélène,NDP-New Democratic Party,26
13002,Beauséjour,142,Sackville,King,Kevin,Green Party,23
13002,Beauséjour,142,Sackville,LeBlanc,Dominic,Liberal,87
13002,Beauséjour,143,Upper Dorchester,Bastarache,Ann,Conservative,47
13002,Beauséjour,143,Upper Dorchester,Boudreau,Hélène,NDP-New Democratic Party,43
13002,Beauséjour,143,Upper Dorchester,King,Kevin,Green Party,23
13002,Beauséjour,143,Upper Dorchester,LeBlanc,Dominic,Liberal,110
13002,Beauséjour,144,Upper Dorchester,Bastarache,Ann,Conservative,47
13002,Beauséjour,144,Upper Dorchester,Boudreau,Hélène,NDP-New Democratic Party,35
13002,Beauséjour,144,Upper Dorchester,King,Kevin,Green Party,5
13002,Beauséjour,144,Upper Dorchester,LeBlanc,Dominic,Liberal,100
13002,Beauséjour,145,Memramcook Est,Bastarache,Ann,Conservative,16
13002,Beauséjour,145,Memramcook Est,Boudreau,Hélène,NDP-New Democratic Party,26
13002,Beauséjour,145,Memramcook Est,King,Kevin,Green Party,4
13002,Beauséjour,145,Memramcook Est,LeBlanc,Dominic,Liberal,94
13002,Beauséjour,146,Memramcook,Bastarache,Ann,Conservative,7
13002,Beauséjour,146,Memramcook,Boudreau,Hélène,NDP-New Democratic Party,15
13002,Beauséjour,146,Memramcook,King,Kevin,Green Party,3
13002,Beauséjour,146,Memramcook,LeBlanc,Dominic,Liberal,92
13002,Beauséjour,147,College Bridge,Bastarache,Ann,Conservative,12
13002,Beauséjour,147,College Bridge,Boudreau,Hélène,NDP-New Democratic Party,6
13002,Beauséjour,147,College Bridge,King,Kevin,Green Party,6
13002,Beauséjour,147,College Bridge,LeBlanc,Dominic,Liberal,75
13002,Beauséjour,148,College Bridge,Bastarache,Ann,Conservative,3
13002,Beauséjour,148,College Bridge,Boudreau,Hélène,NDP-New Democratic Party,11
13002,Beauséjour,148,College Bridge,King,Kevin,Green Party,4
13002,Beauséjour,148,College Bridge,LeBlanc,Dominic,Liberal,89
13002,Beauséjour,149,College Bridge,Bastarache,Ann,Conservative,9
13002,Beauséjour,149,College Bridge,Boudreau,Hélène,NDP-New Democratic Party,22
13002,Beauséjour,149,College Bridge,King,Kevin,Green Party,5
13002,Beauséjour,149,College Bridge,LeBlanc,Dominic,Liberal,101
13002,Beauséjour,150,McGinleys Corner,Bastarache,Ann,Conservative,2
13002,Beauséjour,150,McGinleys Corner,Boudreau,Hélène,NDP-New Democratic Party,15
13002,Beauséjour,150,McGinleys Corner,King,Kevin,Green Party,4
13002,Beauséjour,150,McGinleys Corner,LeBlanc,Dominic,Liberal,100
13002,Beauséjour,151,Memramcook-Ouest,Bastarache,Ann,Conservative,22
13002,Beauséjour,151,Memramcook-Ouest,Boudreau,Hélène,NDP-New Democratic Party,27
13002,Beauséjour,151,Memramcook-Ouest,King,Kevin,Green Party,4
13002,Beauséjour,151,Memramcook-Ouest,LeBlanc,Dominic,Liberal,119
13002,Beauséjour,152,Memramcook-Ouest,Bastarache,Ann,Conservative,12
13002,Beauséjour,152,Memramcook-Ouest,Boudreau,Hélène,NDP-New Democratic Party,16
13002,Beauséjour,152,Memramcook-Ouest,King,Kevin,Green Party,3
13002,Beauséjour,152,Memramcook-Ouest,LeBlanc,Dominic,Liberal,115
13002,Beauséjour,153,McGinleys Corner,Bastarache,Ann,Conservative,9
13002,Beauséjour,153,McGinleys Corner,Boudreau,Hélène,NDP-New Democratic Party,27
13002,Beauséjour,153,McGinleys Corner,King,Kevin,Green Party,6
13002,Beauséjour,153,McGinleys Corner,LeBlanc,Dominic,Liberal,126
13002,Beauséjour,154,Memramcook,Bastarache,Ann,Conservative,11
13002,Beauséjour,154,Memramcook,Boudreau,Hélène,NDP-New Democratic Party,22
13002,Beauséjour,154,Memramcook,King,Kevin,Green Party,1
13002,Beauséjour,154,Memramcook,LeBlanc,Dominic,Liberal,133
13002,Beauséjour,155,Cormier Cove,Bastarache,Ann,Conservative,13
13002,Beauséjour,155,Cormier Cove,Boudreau,Hélène,NDP-New Democratic Party,14
13002,Beauséjour,155,Cormier Cove,King,Kevin,Green Party,9
13002,Beauséjour,155,Cormier Cove,LeBlanc,Dominic,Liberal,123
13002,Beauséjour,156,Dieppe,Bastarache,Ann,Conservative,27
13002,Beauséjour,156,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,49
13002,Beauséjour,156,Dieppe,King,Kevin,Green Party,16
13002,Beauséjour,156,Dieppe,LeBlanc,Dominic,Liberal,224
13002,Beauséjour,157,Dieppe,Bastarache,Ann,Conservative,14
13002,Beauséjour,157,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,43
13002,Beauséjour,157,Dieppe,King,Kevin,Green Party,10
13002,Beauséjour,157,Dieppe,LeBlanc,Dominic,Liberal,194
13002,Beauséjour,158,Dieppe,Bastarache,Ann,Conservative,28
13002,Beauséjour,158,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,37
13002,Beauséjour,158,Dieppe,King,Kevin,Green Party,9
13002,Beauséjour,158,Dieppe,LeBlanc,Dominic,Liberal,195
13002,Beauséjour,159,Dieppe,Bastarache,Ann,Conservative,30
13002,Beauséjour,159,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,53
13002,Beauséjour,159,Dieppe,King,Kevin,Green Party,14
13002,Beauséjour,159,Dieppe,LeBlanc,Dominic,Liberal,193
13002,Beauséjour,160,Dieppe,Bastarache,Ann,Conservative,16
13002,Beauséjour,160,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,39
13002,Beauséjour,160,Dieppe,King,Kevin,Green Party,5
13002,Beauséjour,160,Dieppe,LeBlanc,Dominic,Liberal,154
13002,Beauséjour,161,Dieppe,Bastarache,Ann,Conservative,12
13002,Beauséjour,161,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,42
13002,Beauséjour,161,Dieppe,King,Kevin,Green Party,15
13002,Beauséjour,161,Dieppe,LeBlanc,Dominic,Liberal,183
13002,Beauséjour,162,Dieppe,Bastarache,Ann,Conservative,24
13002,Beauséjour,162,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,35
13002,Beauséjour,162,Dieppe,King,Kevin,Green Party,13
13002,Beauséjour,162,Dieppe,LeBlanc,Dominic,Liberal,185
13002,Beauséjour,163,Dieppe,Bastarache,Ann,Conservative,50
13002,Beauséjour,163,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,50
13002,Beauséjour,163,Dieppe,King,Kevin,Green Party,15
13002,Beauséjour,163,Dieppe,LeBlanc,Dominic,Liberal,136
13002,Beauséjour,164,Dieppe,Bastarache,Ann,Conservative,33
13002,Beauséjour,164,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,50
13002,Beauséjour,164,Dieppe,King,Kevin,Green Party,14
13002,Beauséjour,164,Dieppe,LeBlanc,Dominic,Liberal,200
13002,Beauséjour,165,Dieppe,Bastarache,Ann,Conservative,32
13002,Beauséjour,165,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,42
13002,Beauséjour,165,Dieppe,King,Kevin,Green Party,15
13002,Beauséjour,165,Dieppe,LeBlanc,Dominic,Liberal,147
13002,Beauséjour,166,Dieppe,Bastarache,Ann,Conservative,19
13002,Beauséjour,166,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,39
13002,Beauséjour,166,Dieppe,King,Kevin,Green Party,6
13002,Beauséjour,166,Dieppe,LeBlanc,Dominic,Liberal,126
13002,Beauséjour,167,Dieppe,Bastarache,Ann,Conservative,32
13002,Beauséjour,167,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,49
13002,Beauséjour,167,Dieppe,King,Kevin,Green Party,11
13002,Beauséjour,167,Dieppe,LeBlanc,Dominic,Liberal,213
13002,Beauséjour,168,Dieppe,Bastarache,Ann,Conservative,16
13002,Beauséjour,168,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,75
13002,Beauséjour,168,Dieppe,King,Kevin,Green Party,7
13002,Beauséjour,168,Dieppe,LeBlanc,Dominic,Liberal,199
13002,Beauséjour,169,Dieppe,Bastarache,Ann,Conservative,14
13002,Beauséjour,169,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,33
13002,Beauséjour,169,Dieppe,King,Kevin,Green Party,2
13002,Beauséjour,169,Dieppe,LeBlanc,Dominic,Liberal,154
13002,Beauséjour,170,Dieppe,Bastarache,Ann,Conservative,17
13002,Beauséjour,170,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,56
13002,Beauséjour,170,Dieppe,King,Kevin,Green Party,8
13002,Beauséjour,170,Dieppe,LeBlanc,Dominic,Liberal,160
13002,Beauséjour,171,Dieppe,Bastarache,Ann,Conservative,20
13002,Beauséjour,171,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,55
13002,Beauséjour,171,Dieppe,King,Kevin,Green Party,5
13002,Beauséjour,171,Dieppe,LeBlanc,Dominic,Liberal,137
13002,Beauséjour,172,Dieppe,Bastarache,Ann,Conservative,40
13002,Beauséjour,172,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,36
13002,Beauséjour,172,Dieppe,King,Kevin,Green Party,5
13002,Beauséjour,172,Dieppe,LeBlanc,Dominic,Liberal,156
13002,Beauséjour,173,Dieppe,Bastarache,Ann,Conservative,17
13002,Beauséjour,173,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,42
13002,Beauséjour,173,Dieppe,King,Kevin,Green Party,5
13002,Beauséjour,173,Dieppe,LeBlanc,Dominic,Liberal,153
13002,Beauséjour,174,Dieppe,Bastarache,Ann,Conservative,17
13002,Beauséjour,174,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,29
13002,Beauséjour,174,Dieppe,King,Kevin,Green Party,7
13002,Beauséjour,174,Dieppe,LeBlanc,Dominic,Liberal,172
13002,Beauséjour,175,Dieppe,Bastarache,Ann,Conservative,33
13002,Beauséjour,175,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,41
13002,Beauséjour,175,Dieppe,King,Kevin,Green Party,9
13002,Beauséjour,175,Dieppe,LeBlanc,Dominic,Liberal,167
13002,Beauséjour,176,Dieppe,Bastarache,Ann,Conservative,18
13002,Beauséjour,176,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,28
13002,Beauséjour,176,Dieppe,King,Kevin,Green Party,10
13002,Beauséjour,176,Dieppe,LeBlanc,Dominic,Liberal,186
13002,Beauséjour,177,Dieppe,Bastarache,Ann,Conservative,21
13002,Beauséjour,177,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,42
13002,Beauséjour,177,Dieppe,King,Kevin,Green Party,5
13002,Beauséjour,177,Dieppe,LeBlanc,Dominic,Liberal,183
13002,Beauséjour,178,Pré-d'en-Haut,Bastarache,Ann,Conservative,11
13002,Beauséjour,178,Pré-d'en-Haut,Boudreau,Hélène,NDP-New Democratic Party,32
13002,Beauséjour,178,Pré-d'en-Haut,King,Kevin,Green Party,13
13002,Beauséjour,178,Pré-d'en-Haut,LeBlanc,Dominic,Liberal,193
13002,Beauséjour,179,Pré-d'en-Haut,Bastarache,Ann,Conservative,4
13002,Beauséjour,179,Pré-d'en-Haut,Boudreau,Hélène,NDP-New Democratic Party,20
13002,Beauséjour,179,Pré-d'en-Haut,King,Kevin,Green Party,8
13002,Beauséjour,179,Pré-d'en-Haut,LeBlanc,Dominic,Liberal,168
13002,Beauséjour,180,British Settlement,Bastarache,Ann,Conservative,41
13002,Beauséjour,180,British Settlement,Boudreau,Hélène,NDP-New Democratic Party,25
13002,Beauséjour,180,British Settlement,King,Kevin,Green Party,4
13002,Beauséjour,180,British Settlement,LeBlanc,Dominic,Liberal,71
13002,Beauséjour,181,British Settlement,Bastarache,Ann,Conservative,45
13002,Beauséjour,181,British Settlement,Boudreau,Hélène,NDP-New Democratic Party,22
13002,Beauséjour,181,British Settlement,King,Kevin,Green Party,11
13002,Beauséjour,181,British Settlement,LeBlanc,Dominic,Liberal,101
13002,Beauséjour,182,Shediac,Bastarache,Ann,Conservative,16
13002,Beauséjour,182,Shediac,Boudreau,Hélène,NDP-New Democratic Party,23
13002,Beauséjour,182,Shediac,King,Kevin,Green Party,8
13002,Beauséjour,182,Shediac,LeBlanc,Dominic,Liberal,108
13002,Beauséjour,183,Shediac,Bastarache,Ann,Conservative,16
13002,Beauséjour,183,Shediac,Boudreau,Hélène,NDP-New Democratic Party,25
13002,Beauséjour,183,Shediac,King,Kevin,Green Party,7
13002,Beauséjour,183,Shediac,LeBlanc,Dominic,Liberal,179
13002,Beauséjour,184,Shediac,Bastarache,Ann,Conservative,25
13002,Beauséjour,184,Shediac,Boudreau,Hélène,NDP-New Democratic Party,26
13002,Beauséjour,184,Shediac,King,Kevin,Green Party,6
13002,Beauséjour,184,Shediac,LeBlanc,Dominic,Liberal,87
13002,Beauséjour,185,Saint-Ignace,Bastarache,Ann,Conservative,7
13002,Beauséjour,185,Saint-Ignace,Boudreau,Hélène,NDP-New Democratic Party,35
13002,Beauséjour,185,Saint-Ignace,King,Kevin,Green Party,8
13002,Beauséjour,185,Saint-Ignace,LeBlanc,Dominic,Liberal,125
13002,Beauséjour,186,Saint-Ignace,Bastarache,Ann,Conservative,10
13002,Beauséjour,186,Saint-Ignace,Boudreau,Hélène,NDP-New Democratic Party,36
13002,Beauséjour,186,Saint-Ignace,King,Kevin,Green Party,15
13002,Beauséjour,186,Saint-Ignace,LeBlanc,Dominic,Liberal,113
13002,Beauséjour,500,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,25
13002,Beauséjour,500,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,14
13002,Beauséjour,500,Mobile poll/Bureau itinérant,King,Kevin,Green Party,6
13002,Beauséjour,500,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,93
13002,Beauséjour, 501A,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,16
13002,Beauséjour, 501A,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,11
13002,Beauséjour, 501A,Mobile poll/Bureau itinérant,King,Kevin,Green Party,3
13002,Beauséjour, 501A,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,77
13002,Beauséjour, 501B,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,0
13002,Beauséjour, 501B,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,0
13002,Beauséjour, 501B,Mobile poll/Bureau itinérant,King,Kevin,Green Party,0
13002,Beauséjour, 501B,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,0
13002,Beauséjour,502,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,10
13002,Beauséjour,502,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,12
13002,Beauséjour,502,Mobile poll/Bureau itinérant,King,Kevin,Green Party,3
13002,Beauséjour,502,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,55
13002,Beauséjour,503,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,8
13002,Beauséjour,503,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,9
13002,Beauséjour,503,Mobile poll/Bureau itinérant,King,Kevin,Green Party,0
13002,Beauséjour,503,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,56
13002,Beauséjour,504,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,33
13002,Beauséjour,504,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,13
13002,Beauséjour,504,Mobile poll/Bureau itinérant,King,Kevin,Green Party,10
13002,Beauséjour,504,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,76
13002,Beauséjour,505,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,17
13002,Beauséjour,505,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,20
13002,Beauséjour,505,Mobile poll/Bureau itinérant,King,Kevin,Green Party,1
13002,Beauséjour,505,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,123
13002,Beauséjour,506,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,11
13002,Beauséjour,506,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,6
13002,Beauséjour,506,Mobile poll/Bureau itinérant,King,Kevin,Green Party,1
13002,Beauséjour,506,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,104
13002,Beauséjour,507,Mobile poll/Bureau itinérant,Bastarache,Ann,Conservative,9
13002,Beauséjour,507,Mobile poll/Bureau itinérant,Boudreau,Hélène,NDP-New Democratic Party,12
13002,Beauséjour,507,Mobile poll/Bureau itinérant,King,Kevin,Green Party,4
13002,Beauséjour,507,Mobile poll/Bureau itinérant,LeBlanc,Dominic,Liberal,88
13002,Beauséjour,600,Saint-Louis,Bastarache,Ann,Conservative,65
13002,Beauséjour,600,Saint-Louis,Boudreau,Hélène,NDP-New Democratic Party,122
13002,Beauséjour,600,Saint-Louis,King,Kevin,Green Party,24
13002,Beauséjour,600,Saint-Louis,LeBlanc,Dominic,Liberal,413
13002,Beauséjour,601,Richibucto,Bastarache,Ann,Conservative,38
13002,Beauséjour,601,Richibucto,Boudreau,Hélène,NDP-New Democratic Party,46
13002,Beauséjour,601,Richibucto,King,Kevin,Green Party,9
13002,Beauséjour,601,Richibucto,LeBlanc,Dominic,Liberal,260
13002,Beauséjour,602,Rexton,Bastarache,Ann,Conservative,59
13002,Beauséjour,602,Rexton,Boudreau,Hélène,NDP-New Democratic Party,94
13002,Beauséjour,602,Rexton,King,Kevin,Green Party,21
13002,Beauséjour,602,Rexton,LeBlanc,Dominic,Liberal,412
13002,Beauséjour,603,Bouctouche,Bastarache,Ann,Conservative,94
13002,Beauséjour,603,Bouctouche,Boudreau,Hélène,NDP-New Democratic Party,165
13002,Beauséjour,603,Bouctouche,King,Kevin,Green Party,32
13002,Beauséjour,603,Bouctouche,LeBlanc,Dominic,Liberal,744
13002,Beauséjour,604,Sainte-Marie,Bastarache,Ann,Conservative,47
13002,Beauséjour,604,Sainte-Marie,Boudreau,Hélène,NDP-New Democratic Party,70
13002,Beauséjour,604,Sainte-Marie,King,Kevin,Green Party,16
13002,Beauséjour,604,Sainte-Marie,LeBlanc,Dominic,Liberal,311
13002,Beauséjour,605,Cocagne-Nord,Bastarache,Ann,Conservative,81
13002,Beauséjour,605,Cocagne-Nord,Boudreau,Hélène,NDP-New Democratic Party,96
13002,Beauséjour,605,Cocagne-Nord,King,Kevin,Green Party,24
13002,Beauséjour,605,Cocagne-Nord,LeBlanc,Dominic,Liberal,477
13002,Beauséjour,606,Saint-Antoine,Bastarache,Ann,Conservative,122
13002,Beauséjour,606,Saint-Antoine,Boudreau,Hélène,NDP-New Democratic Party,129
13002,Beauséjour,606,Saint-Antoine,King,Kevin,Green Party,31
13002,Beauséjour,606,Saint-Antoine,LeBlanc,Dominic,Liberal,515
13002,Beauséjour,607,Irishtown,Bastarache,Ann,Conservative,117
13002,Beauséjour,607,Irishtown,Boudreau,Hélène,NDP-New Democratic Party,83
13002,Beauséjour,607,Irishtown,King,Kevin,Green Party,30
13002,Beauséjour,607,Irishtown,LeBlanc,Dominic,Liberal,259
13002,Beauséjour,608,Lakeville,Bastarache,Ann,Conservative,93
13002,Beauséjour,608,Lakeville,Boudreau,Hélène,NDP-New Democratic Party,80
13002,Beauséjour,608,Lakeville,King,Kevin,Green Party,23
13002,Beauséjour,608,Lakeville,LeBlanc,Dominic,Liberal,260
13002,Beauséjour,609,Grande-Digue,Bastarache,Ann,Conservative,59
13002,Beauséjour,609,Grande-Digue,Boudreau,Hélène,NDP-New Democratic Party,104
13002,Beauséjour,609,Grande-Digue,King,Kevin,Green Party,25
13002,Beauséjour,609,Grande-Digue,LeBlanc,Dominic,Liberal,621
13002,Beauséjour,610,Shediac,Bastarache,Ann,Conservative,46
13002,Beauséjour,610,Shediac,Boudreau,Hélène,NDP-New Democratic Party,85
13002,Beauséjour,610,Shediac,King,Kevin,Green Party,18
13002,Beauséjour,610,Shediac,LeBlanc,Dominic,Liberal,336
13002,Beauséjour,611,Dieppe,Bastarache,Ann,Conservative,148
13002,Beauséjour,611,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,270
13002,Beauséjour,611,Dieppe,King,Kevin,Green Party,38
13002,Beauséjour,611,Dieppe,LeBlanc,Dominic,Liberal,1122
13002,Beauséjour,612,Dieppe,Bastarache,Ann,Conservative,115
13002,Beauséjour,612,Dieppe,Boudreau,Hélène,NDP-New Democratic Party,239
13002,Beauséjour,612,Dieppe,King,Kevin,Green Party,40
13002,Beauséjour,612,Dieppe,LeBlanc,Dominic,Liberal,1025
13002,Beauséjour,613,Shediac,Bastarache,Ann,Conservative,147
13002,Beauséjour,613,Shediac,Boudreau,Hélène,NDP-New Democratic Party,228
13002,Beauséjour,613,Shediac,King,Kevin,Green Party,48
13002,Beauséjour,613,Shediac,LeBlanc,Dominic,Liberal,1047
13002,Beauséjour,614,Grand-Barachois,Bastarache,Ann,Conservative,65
13002,Beauséjour,614,Grand-Barachois,Boudreau,Hélène,NDP-New Democratic Party,111
13002,Beauséjour,614,Grand-Barachois,King,Kevin,Green Party,21
13002,Beauséjour,614,Grand-Barachois,LeBlanc,Dominic,Liberal,501
13002,Beauséjour,615,Cap-Pele,Bastarache,Ann,Conservative,71
13002,Beauséjour,615,Cap-Pele,Boudreau,Hélène,NDP-New Democratic Party,170
13002,Beauséjour,615,Cap-Pele,King,Kevin,Green Party,23
13002,Beauséjour,615,Cap-Pele,LeBlanc,Dominic,Liberal,844
13002,Beauséjour,616,Cape Tormentine,Bastarache,Ann,Conservative,54
13002,Beauséjour,616,Cape Tormentine,Boudreau,Hélène,NDP-New Democratic Party,26
13002,Beauséjour,616,Cape Tormentine,King,Kevin,Green Party,8
13002,Beauséjour,616,Cape Tormentine,LeBlanc,Dominic,Liberal,117
13002,Beauséjour,617,Memramcook,Bastarache,Ann,Conservative,30
13002,Beauséjour,617,Memramcook,Boudreau,Hélène,NDP-New Democratic Party,81
13002,Beauséjour,617,Memramcook,King,Kevin,Green Party,23
13002,Beauséjour,617,Memramcook,LeBlanc,Dominic,Liberal,646
13002,Beauséjour,618,Memramcook,Bastarache,Ann,Conservative,31
13002,Beauséjour,618,Memramcook,Boudreau,Hélène,NDP-New Democratic Party,82
13002,Beauséjour,618,Memramcook,King,Kevin,Green Party,9
13002,Beauséjour,618,Memramcook,LeBlanc,Dominic,Liberal,393
13002,Beauséjour,619,Sackville,Bastarache,Ann,Conservative,60
13002,Beauséjour,619,Sackville,Boudreau,Hélène,NDP-New Democratic Party,76
13002,Beauséjour,619,Sackville,King,Kevin,Green Party,24
13002,Beauséjour,619,Sackville,LeBlanc,Dominic,Liberal,164
13002,Beauséjour,620,Sackville,Bastarache,Ann,Conservative,127
13002,Beauséjour,620,Sackville,Boudreau,Hélène,NDP-New Democratic Party,109
13002,Beauséjour,620,Sackville,King,Kevin,Green Party,52
13002,Beauséjour,620,Sackville,LeBlanc,Dominic,Liberal,451
13002,Beauséjour, S/R 1,SVR Group 1/RÉS Groupe 1,Bastarache,Ann,Conservative,37
13002,Beauséjour, S/R 1,SVR Group 1/RÉS Groupe 1,Boudreau,Hélène,NDP-New Democratic Party,11
13002,Beauséjour, S/R 1,SVR Group 1/RÉS Groupe 1,King,Kevin,Green Party,3
13002,Beauséjour, S/R 1,SVR Group 1/RÉS Groupe 1,LeBlanc,Dominic,Liberal,81
13002,Beauséjour, S/R 2,SVR Group 2/RÉS Groupe 2,Bastarache,Ann,Conservative,161
13002,Beauséjour, S/R 2,SVR Group 2/RÉS Groupe 2,Boudreau,Hélène,NDP-New Democratic Party,282
13002,Beauséjour, S/R 2,SVR Group 2/RÉS Groupe 2,King,Kevin,Green Party,61
13002,Beauséjour, S/R 2,SVR Group 2/RÉS Groupe 2,LeBlanc,Dominic,Liberal,1227
13003,Fredericton,1,Maugerville,Ashfield,Keith,Conservative,54
13003,Fredericton,1,Maugerville,Babineau,Mary Lou,Green Party,27
13003,Fredericton,1,Maugerville,DeCourcey,Matt,Liberal,61
13003,Fredericton,1,Maugerville,Scott-Levesque,Sharon,NDP-New Democratic Party,9
13003,Fredericton,2,Burpees Corner,Ashfield,Keith,Conservative,46
13003,Fredericton,2,Burpees Corner,Babineau,Mary Lou,Green Party,27
13003,Fredericton,2,Burpees Corner,DeCourcey,Matt,Liberal,74
13003,Fredericton,2,Burpees Corner,Scott-Levesque,Sharon,NDP-New Democratic Party,18
13003,Fredericton,3,Burpees Corner,Ashfield,Keith,Conservative,43
13003,Fredericton,3,Burpees Corner,Babineau,Mary Lou,Green Party,22
13003,Fredericton,3,Burpees Corner,DeCourcey,Matt,Liberal,73
13003,Fredericton,3,Burpees Corner,Scott-Levesque,Sharon,NDP-New Democratic Party,20
13003,Fredericton,4,Sheffield,Ashfield,Keith,Conservative,119
13003,Fredericton,4,Sheffield,Babineau,Mary Lou,Green Party,13
13003,Fredericton,4,Sheffield,DeCourcey,Matt,Liberal,79
13003,Fredericton,4,Sheffield,Scott-Levesque,Sharon,NDP-New Democratic Party,19
13003,Fredericton,5,Sheffield,Ashfield,Keith,Conservative,77
13003,Fredericton,5,Sheffield,Babineau,Mary Lou,Green Party,14
13003,Fredericton,5,Sheffield,DeCourcey,Matt,Liberal,85
13003,Fredericton,5,Sheffield,Scott-Levesque,Sharon,NDP-New Democratic Party,14
13003,Fredericton,6,Douglas Harbour,Ashfield,Keith,Conservative,103
13003,Fredericton,6,Douglas Harbour,Babineau,Mary Lou,Green Party,28
13003,Fredericton,6,Douglas Harbour,DeCourcey,Matt,Liberal,153
13003,Fredericton,6,Douglas Harbour,Scott-Levesque,Sharon,NDP-New Democratic Party,17
13003,Fredericton,7,Sheffield,Ashfield,Keith,Conservative,73
13003,Fredericton,7,Sheffield,Babineau,Mary Lou,Green Party,35
13003,Fredericton,7,Sheffield,DeCourcey,Matt,Liberal,113
13003,Fredericton,7,Sheffield,Scott-Levesque,Sharon,NDP-New Democratic Party,18
13003,Fredericton,8,Maugerville,Ashfield,Keith,Conservative,109
13003,Fredericton,8,Maugerville,Babineau,Mary Lou,Green Party,24
13003,Fredericton,8,Maugerville,DeCourcey,Matt,Liberal,86
13003,Fredericton,8,Maugerville,Scott-Levesque,Sharon,NDP-New Democratic Party,20
13003,Fredericton,9,St. Marys,Ashfield,Keith,Conservative,85
13003,Fredericton,9,St. Marys,Babineau,Mary Lou,Green Party,25
13003,Fredericton,9,St. Marys,DeCourcey,Matt,Liberal,132
13003,Fredericton,9,St. Marys,Scott-Levesque,Sharon,NDP-New Democratic Party,18
13003,Fredericton,10,Fredericton,Ashfield,Keith,Conservative,52
13003,Fredericton,10,Fredericton,Babineau,Mary Lou,Green Party,31
13003,Fredericton,10,Fredericton,DeCourcey,Matt,Liberal,107
13003,Fredericton,10,Fredericton,Scott-Levesque,Sharon,NDP-New Democratic Party,17
13003,Fredericton,11,Fredericton,Ashfield,Keith,Conservative,55
13003,Fredericton,11,Fredericton,Babineau,Mary Lou,Green Party,21
13003,Fredericton,11,Fredericton,DeCourcey,Matt,Liberal,76
13003,Fredericton,11,Fredericton,Scott-Levesque,Sharon,NDP-New Democratic Party,20
13003,Fredericton,12,Fredericton,Ashfield,Keith,Conservative,55
13003,Fredericton,12,Fredericton,Babineau,Mary Lou,Green Party,24
13003,Fredericton,12,Fredericton,DeCourcey,Matt,Liberal,83
