district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
47001,Battlefords--Lloydminster,44,Freemont,Tenkink,Mikaela,Green Party,5
47001,Battlefords--Lloydminster,45,Freemont,Anguish,Doug,Independent,4
47001,Battlefords--Lloydminster,45,Freemont,Ingram,Larry,Liberal,28
47001,Battlefords--Lloydminster,45,Freemont,Ritz,Gerry,Conservative,193
47001,Battlefords--Lloydminster,45,Freemont,Tait,Glenn,NDP-New Democratic Party,37
47001,Battlefords--Lloydminster,45,Freemont,Tenkink,Mikaela,Green Party,3
47001,Battlefords--Lloydminster,46,Poundmaker 114,Anguish,Doug,Independent,3
47001,Battlefords--Lloydminster,46,Poundmaker 114,Ingram,Larry,Liberal,37
47001,Battlefords--Lloydminster,46,Poundmaker 114,Ritz,Gerry,Conservative,1
47001,Battlefords--Lloydminster,46,Poundmaker 114,Tait,Glenn,NDP-New Democratic Party,123
47001,Battlefords--Lloydminster,46,Poundmaker 114,Tenkink,Mikaela,Green Party,1
47001,Battlefords--Lloydminster,47,Cut Knife,Anguish,Doug,Independent,13
47001,Battlefords--Lloydminster,47,Cut Knife,Ingram,Larry,Liberal,50
47001,Battlefords--Lloydminster,47,Cut Knife,Ritz,Gerry,Conservative,257
47001,Battlefords--Lloydminster,47,Cut Knife,Tait,Glenn,NDP-New Democratic Party,78
47001,Battlefords--Lloydminster,47,Cut Knife,Tenkink,Mikaela,Green Party,6
47001,Battlefords--Lloydminster,48,Gallivan,Anguish,Doug,Independent,6
47001,Battlefords--Lloydminster,48,Gallivan,Ingram,Larry,Liberal,79
47001,Battlefords--Lloydminster,48,Gallivan,Ritz,Gerry,Conservative,30
47001,Battlefords--Lloydminster,48,Gallivan,Tait,Glenn,NDP-New Democratic Party,142
47001,Battlefords--Lloydminster,48,Gallivan,Tenkink,Mikaela,Green Party,4
47001,Battlefords--Lloydminster,49,Little Pine 116,Anguish,Doug,Independent,2
47001,Battlefords--Lloydminster,49,Little Pine 116,Ingram,Larry,Liberal,44
47001,Battlefords--Lloydminster,49,Little Pine 116,Ritz,Gerry,Conservative,3
47001,Battlefords--Lloydminster,49,Little Pine 116,Tait,Glenn,NDP-New Democratic Party,220
47001,Battlefords--Lloydminster,49,Little Pine 116,Tenkink,Mikaela,Green Party,2
47001,Battlefords--Lloydminster,50,Denholm,Anguish,Doug,Independent,17
47001,Battlefords--Lloydminster,50,Denholm,Ingram,Larry,Liberal,39
47001,Battlefords--Lloydminster,50,Denholm,Ritz,Gerry,Conservative,204
47001,Battlefords--Lloydminster,50,Denholm,Tait,Glenn,NDP-New Democratic Party,30
47001,Battlefords--Lloydminster,50,Denholm,Tenkink,Mikaela,Green Party,2
47001,Battlefords--Lloydminster,51,Prince,Anguish,Doug,Independent,7
47001,Battlefords--Lloydminster,51,Prince,Ingram,Larry,Liberal,14
47001,Battlefords--Lloydminster,51,Prince,Ritz,Gerry,Conservative,165
47001,Battlefords--Lloydminster,51,Prince,Tait,Glenn,NDP-New Democratic Party,30
47001,Battlefords--Lloydminster,51,Prince,Tenkink,Mikaela,Green Party,3
47001,Battlefords--Lloydminster,52,North Battleford,Anguish,Doug,Independent,19
47001,Battlefords--Lloydminster,52,North Battleford,Ingram,Larry,Liberal,31
47001,Battlefords--Lloydminster,52,North Battleford,Ritz,Gerry,Conservative,193
47001,Battlefords--Lloydminster,52,North Battleford,Tait,Glenn,NDP-New Democratic Party,45
47001,Battlefords--Lloydminster,52,North Battleford,Tenkink,Mikaela,Green Party,3
47001,Battlefords--Lloydminster,53,North Battleford,Anguish,Doug,Independent,23
47001,Battlefords--Lloydminster,53,North Battleford,Ingram,Larry,Liberal,65
47001,Battlefords--Lloydminster,53,North Battleford,Ritz,Gerry,Conservative,145
47001,Battlefords--Lloydminster,53,North Battleford,Tait,Glenn,NDP-New Democratic Party,83
47001,Battlefords--Lloydminster,53,North Battleford,Tenkink,Mikaela,Green Party,4
47001,Battlefords--Lloydminster,54,North Battleford,Anguish,Doug,Independent,16
47001,Battlefords--Lloydminster,54,North Battleford,Ingram,Larry,Liberal,38
47001,Battlefords--Lloydminster,54,North Battleford,Ritz,Gerry,Conservative,71
47001,Battlefords--Lloydminster,54,North Battleford,Tait,Glenn,NDP-New Democratic Party,66
47001,Battlefords--Lloydminster,54,North Battleford,Tenkink,Mikaela,Green Party,5
47001,Battlefords--Lloydminster,55,North Battleford,Anguish,Doug,Independent,10
47001,Battlefords--Lloydminster,55,North Battleford,Ingram,Larry,Liberal,38
47001,Battlefords--Lloydminster,55,North Battleford,Ritz,Gerry,Conservative,76
47001,Battlefords--Lloydminster,55,North Battleford,Tait,Glenn,NDP-New Democratic Party,74
47001,Battlefords--Lloydminster,55,North Battleford,Tenkink,Mikaela,Green Party,3
47001,Battlefords--Lloydminster,56,Meota,Anguish,Doug,Independent,17
47001,Battlefords--Lloydminster,56,Meota,Ingram,Larry,Liberal,55
47001,Battlefords--Lloydminster,56,Meota,Ritz,Gerry,Conservative,214
47001,Battlefords--Lloydminster,56,Meota,Tait,Glenn,NDP-New Democratic Party,46
47001,Battlefords--Lloydminster,56,Meota,Tenkink,Mikaela,Green Party,0
47001,Battlefords--Lloydminster,57,Saulteaux 159,Anguish,Doug,Independent,1
47001,Battlefords--Lloydminster,57,Saulteaux 159,Ingram,Larry,Liberal,53
47001,Battlefords--Lloydminster,57,Saulteaux 159,Ritz,Gerry,Conservative,4
47001,Battlefords--Lloydminster,57,Saulteaux 159,Tait,Glenn,NDP-New Democratic Party,99
47001,Battlefords--Lloydminster,57,Saulteaux 159,Tenkink,Mikaela,Green Party,0
47001,Battlefords--Lloydminster,58,Moosomin 112B,Anguish,Doug,Independent,3
47001,Battlefords--Lloydminster,58,Moosomin 112B,Ingram,Larry,Liberal,52
47001,Battlefords--Lloydminster,58,Moosomin 112B,Ritz,Gerry,Conservative,1
47001,Battlefords--Lloydminster,58,Moosomin 112B,Tait,Glenn,NDP-New Democratic Party,93
47001,Battlefords--Lloydminster,58,Moosomin 112B,Tenkink,Mikaela,Green Party,0
47001,Battlefords--Lloydminster,59,Cochin,Anguish,Doug,Independent,12
47001,Battlefords--Lloydminster,59,Cochin,Ingram,Larry,Liberal,63
47001,Battlefords--Lloydminster,59,Cochin,Ritz,Gerry,Conservative,123
47001,Battlefords--Lloydminster,59,Cochin,Tait,Glenn,NDP-New Democratic Party,100
47001,Battlefords--Lloydminster,59,Cochin,Tenkink,Mikaela,Green Party,1
47001,Battlefords--Lloydminster,60,Rabbit Lake,Anguish,Doug,Independent,5
47001,Battlefords--Lloydminster,60,Rabbit Lake,Ingram,Larry,Liberal,20
47001,Battlefords--Lloydminster,60,Rabbit Lake,Ritz,Gerry,Conservative,128
47001,Battlefords--Lloydminster,60,Rabbit Lake,Tait,Glenn,NDP-New Democratic Party,17
47001,Battlefords--Lloydminster,60,Rabbit Lake,Tenkink,Mikaela,Green Party,1
