district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
62001,Nunavut,614,Sanikiluaq,Anawak,Jack Iyerak,NDP-New Democratic Party,3
62001,Nunavut,614,Sanikiluaq,Rocchi,Spencer,Green Party,0
62001,Nunavut,614,Sanikiluaq,Tootoo,Hunter,Liberal,8
62001,Nunavut, S/R 1,SVR Group 1/RÉS Groupe 1,Aglukkaq,Leona,Conservative,19
62001,Nunavut, S/R 1,SVR Group 1/RÉS Groupe 1,Anawak,Jack Iyerak,NDP-New Democratic Party,24
62001,Nunavut, S/R 1,SVR Group 1/RÉS Groupe 1,Rocchi,Spencer,Green Party,3
62001,Nunavut, S/R 1,SVR Group 1/RÉS Groupe 1,Tootoo,Hunter,Liberal,97
62001,Nunavut, S/R 2,SVR Group 2/RÉS Groupe 2,Aglukkaq,Leona,Conservative,66
62001,Nunavut, S/R 2,SVR Group 2/RÉS Groupe 2,Anawak,Jack Iyerak,NDP-New Democratic Party,138
62001,Nunavut, S/R 2,SVR Group 2/RÉS Groupe 2,Rocchi,Spencer,Green Party,6
62001,Nunavut, S/R 2,SVR Group 2/RÉS Groupe 2,Tootoo,Hunter,Liberal,258
